vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,metadata_,class,object_type
{},211,2025-10-21 12:50:24,False,,,Response,4,info,,InfoPage,True,"{""time_taken"": 0.658, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:23.699Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:23.701Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:23.701Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:23.706Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:23.706Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Cooking</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will have a kitchen where you can modify and combine\n        different ingredients to create dishes.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
{},212,2025-10-21 12:50:25,False,,,Response,4,info,,InfoPage,True,"{""time_taken"": 0.788, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:24.589Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:24.591Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:24.591Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:24.596Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:24.596Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Message</h1><p>lhkj</p>""}, ""control"": {}}",Response,_Response
{},213,2025-10-21 12:50:28,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 3.286, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:25.667Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:25.708Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:25.709Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:25.714Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:25.714Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},214,2025-10-21 12:50:29,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.387, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:29.260Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:29.281Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:29.281Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:29.286Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:29.286Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
{},215,2025-10-21 12:50:30,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.179, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:29.951Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:29.972Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:29.972Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:29.977Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:29.977Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 3</h1>""}, ""control"": {}}",Response,_Response
{},216,2025-10-21 12:50:30,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.267, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:30.411Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:30.455Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:30.455Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:30.460Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:30.460Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 4</h1>""}, ""control"": {}}",Response,_Response
{},217,2025-10-21 12:50:31,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.139, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:30.970Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:30.986Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:30.986Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:30.991Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:30.991Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 5</h1>""}, ""control"": {}}",Response,_Response
{},218,2025-10-21 12:50:31,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.293, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:31.389Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:31.414Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:31.414Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:31.419Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:31.419Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 6</h1>""}, ""control"": {}}",Response,_Response
{},219,2025-10-21 12:50:32,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.239, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:31.983Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:31.999Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:31.999Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:32.004Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:32.004Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 7</h1>""}, ""control"": {}}",Response,_Response
{},220,2025-10-21 12:50:32,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.276, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:32.519Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:32.534Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:32.534Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:32.539Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:32.539Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 8</h1>""}, ""control"": {}}",Response,_Response
{},221,2025-10-21 12:50:33,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.271, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:33.093Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:33.122Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:33.122Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:33.126Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:33.126Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 9</h1>""}, ""control"": {}}",Response,_Response
{},222,2025-10-21 12:50:33,False,,,Response,4,game,,ModularPage,True,"{""time_taken"": 0.306, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:33.676Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:33.679Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:33.679Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:33.684Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:33.684Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 10</h1>""}, ""control"": {}}",Response,_Response
{},223,2025-10-21 12:50:38,False,,,Response,4,message,"lhkj

message 2",WriteMessagePage,True,"{""time_taken"": 3.797, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:34.232Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:34.234Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:34.234Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:34.238Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:34.239Z"", ""info"": null}], ""prompt"": {""text"": ""The next participant will play the same game as you. Please write a message that will help them perform well.""}, ""control"": {""one_line"": false, ""width"": ""60ch"", ""height"": ""20ch"", ""text_align"": ""left"", ""block_copy_paste"": false}}",Response,_Response
{},224,2025-10-21 12:50:43,False,,,Response,4,post_experiment_survey,"{""strategy"": ""asdklfjl;"", ""message"": ""jaskl;dfj;lk"", ""enjoyable"": ""jklas;dfjkl;"", ""unclear"": ""jkl;assdjfkl;j"", ""feedback"": ""klasj;dfkl;""}",ModularPage,True,"{""time_taken"": 5.347, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:38.328Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:38.331Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:38.331Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:38.336Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:38.336Z"", ""info"": null}], ""prompt"": {""text"": ""You have completed the experiment! Please answer the following questions before you are redirected back to Prolific.""}, ""control"": {}}",Response,_Response
{},225,2025-10-21 12:50:44,False,,,Response,4,SuccessfulEndLogic,Finish,ModularPage,True,"{""time_taken"": 0.669, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:50:43.912Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:50:43.914Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:50:43.914Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:50:43.918Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:50:43.919Z"", ""info"": null}, {""eventType"": ""pushButtonClicked"", ""localTime"": ""2025-10-21T19:50:44.554Z"", ""info"": {""buttonId"": ""Finish""}}], ""prompt"": {""text"": ""<span>\n  <span>That's the end of the experiment!</span>\n  <span>Thank you for taking part.</span>\n  <p class=\""vspace\""></p>\n  <p>Please click &quot;Finish&quot; to complete the HIT.</p>\n</span>""}, ""control"": {""choices"": [""Finish""], ""labels"": {""py/id"": 11}}}",Response,_Response
{},226,2025-10-21 12:51:08,False,,,Response,5,consent_form,"[""I agree""]",ModularPage,True,"{""time_taken"": 2.349, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:06.291Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:06.294Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:06.294Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:06.299Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:06.299Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <h1>CONSENT</h1>\n  <p>\n    <strong>DESCRIPTION:</strong> You are invited to participate in a research study on human\n        learning and communication. You will be asked to play a game and\n        possibly send messages to other participants about the game.\n        \n  </p>\n  <p>\n    <strong>TIME INVOLVEMENT:</strong>\n        Your participation will take approximately 30 minutes.\n        \n  </p>\n  <p>\n    <strong>RISKS AND BENEFITS:</strong> If you communicate personally-identifiable\n        information to another participant, then the researchers and recipient\n        of the message will have that information. It is possible that\n        information study data could be leaked in a data breach. Study data will\n        be stored securely, in compliance with Stanford University standards,\n        minimizing the risk of confidentiality breach. We cannot and do not\n        guarantee or promise that you will receive any benefits from this study.\n        \n  </p>\n  <p>\n    <strong>PAYMENTS:</strong>\n        You will receive $7 as payment for your\n        participation, as well as a bonus of up to $1 depending on your\n        performance.\n        \n  </p>\n  <p>\n    <strong>PARTICIPANT'S RIGHTS:</strong> If you have read this form and have decided to\n        participate in this project, please understand your participation is\n        voluntary and you have the right to withdraw your consent or discontinue\n        participation at any time without penalty or loss of benefits to which\n        you are otherwise entitled. The alternative is not to participate. You\n        have the right to refuse to answer particular questions. The results of\n        this research study may be presented at scientific or professional\n        meetings or published in scientific journals. Your individual privacy\n        will be maintained in all published and written data resulting from the\n        study.\n        \n  </p>\n  <p>\n    <strong>PRIVACY AND CONFIDENTIALITY:</strong> The risks associated with this study are\n        minimal. Study data will be stored securely, in compliance with Stanford\n        University standards, minimizing the risk of confidentiality breach.\n        Your individual privacy will be maintained during the research and in\n        all published and written data resulting from the study.\n        \n  </p>\n  <p>\n    <strong>CONTACT INFORMATION:</strong>\n  </p>\n  <p>\n    <strong>Questions:</strong> If you have any questions, concerns or complaints about this\n        research, its procedures, risks and benefits, contact \n    <strong>Ben Prystawski</strong> (\n    <a href=\""mailto://benpry@stanford.edu\"">benpry@stanford.edu</a>) or the Protocol Director, Noah Goodman (ngoodman@stanford.edu).\n  </p>\n  <p>\n    <strong>Independent Contact:</strong> If you are not satisfied with how this study is\n        being conducted, or if you have any concerns, complaints, or general\n        questions about the research or your rights as a participant, please\n        contact the Stanford Institutional Review Board (IRB) to speak to\n        someone independent of the research team at 650-723-2480 or toll free at\n        1-866-680-2906, or email at irbnonmed@stanford.edu. You can also write\n        to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo\n        Alto, CA 94306.\n        \n  </p>\n  <p>Please save or print a copy of this page for your records.</p>\n  <p>If you agree to participate in this research, please click &quot;I agree&quot; below.</p>\n</div>""}, ""control"": {""name"": ""checkboxes"", ""choices"": [""I agree""], ""labels"": {""py/id"": 9}, ""force_selection"": true}}",Response,_Response
{},227,2025-10-21 12:51:09,False,,,Response,5,info,,InfoPage,True,"{""time_taken"": 0.955, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:08.942Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:08.944Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:08.944Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:08.949Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:08.949Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        Welcome! In this experiment, you will play a game where you use tools and\n        combine ingredients to make new items.\n        </p>\n  <p>\n        The game interface is shown below. It has an inventory of items, a\n        crafting area, and a progress bar.\n        </p>\n  <img alt=\""Screenshot of the interface\"" src=\""static/instruction-screenshots/interface-screenshot.png\"">\n  <p>\n        You can combine any two items by clicking and dragging them into the\n        crafting area...\n        </p>\n  <img alt=\""Screenshot of combining items\"" src=\""static/instruction-screenshots/inventory-screenshot.png\"">\n  <p>...then dropping one on top of the other.</p>\n  <div style=\""text-align: center;\"">\n    <img alt=\""Screenshot of combining items\"" src=\""static/instruction-screenshots/combination-screenshot.png\"" style=\""max-width: 50%;\"">\n  </div>\n  <p>\n        Each item is either a\n        \n    <strong>tool</strong>\n        or an\n        \n    <strong>ingredient</strong>. Tools have grey backgrounds and ingredients\n        have white backgrounds. Tools can be used as many times as you want, but\n        ingredients can only be used once.\n        \n  </p>\n</div>""}, ""control"": {}}",Response,_Response
{},228,2025-10-21 12:51:11,False,,,Response,5,info,,InfoPage,True,"{""time_taken"": 1.065, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:10.211Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:10.213Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:10.213Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:10.218Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:10.218Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        You will play the game for several rounds. In each round, you will have the\n        \n    <strong>same tools</strong>,\n        but\n        \n    <strong>different starting ingredients</strong>. As you play the game,\n        you will learn the rules that determine how items combine and how valuable\n        each item is. These rules might be intuitive, but they might also be\n        unintuitive, so you should try different combinations and see what\n        happens.\n        \n  </p>\n  <p>\n        Your score in each round will be the value of the most valuable item you\n        created. For example, if you had the two items below in your inventory,\n        your score would be 16.\n        </p>\n  <div style=\""text-align: center;\"">\n    <img alt=\""Screenshot of multiple items and their values\"" src=\""static/instruction-screenshots/multiple-values-screenshot.png\"" style=\""max-width: 66%;\"">\n  </div>\n  <p>\n        Your score can't go below 0, even if all of your items have negative\n        values.\n        \n    <strong>The maximum possible score is 100 in every round</strong>\n        You will earn a\n        \n    <strong>bonus of up to $1</strong>\n        based on your performance.\n        \n  </p>\n  <p>\n        Ingredients all have\n        \n    <strong>features</strong> that determine how they\n        combine with other ingredients and how valuable they are. These features\n        change when you apply tools or combine them with other ingredients. You\n        can see an ingredient's features by hovering over it with your mouse.\n        \n  </p>\n  <div style=\""text-align: center;\"">\n    <img alt=\""Screenshot of an ingredient's features\"" src=\""static/instruction-screenshots/features-screenshot.png\"" style=\""max-width: 50%;\"">\n  </div>\n  <p>When you are ready, click the &quot;Start&quot; button to play a practice game.</p>\n</div>""}, ""control"": {}}",Response,_Response
{},229,2025-10-21 12:51:12,False,,,Response,5,info,,InfoPage,True,"{""time_taken"": 0.978, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:11.520Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:11.522Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:11.522Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:11.526Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:11.526Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n    <h1 className=\""text-2xl font-bold\"">Practice Game</h1>\n    <p className=\""text-lg w-full\"">\n      Before playing the main game, you will play a simplified practice game. In\n      this game, the ingredients are all playing cards. Your goal is to make a good hand of cards.\n    </p>\n    <p className=\""text-lg w-full\"">\n      This game will repeat until you earn a score of 80 or more.\n    </p>\n  </div>""}, ""control"": {}}",Response,_Response
{},230,2025-10-21 12:51:24,False,,,Response,5,practice_game,,ModularPage,True,"{""time_taken"": 11.982, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:12.801Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:12.803Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:12.803Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:12.810Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:12.810Z"", ""info"": null}], ""prompt"": {""text"": """"}, ""control"": {}}",Response,_Response
{},231,2025-10-21 12:51:26,False,,,Response,5,info,,InfoPage,True,"{""time_taken"": 0.997, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:25.075Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:25.077Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:25.077Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:25.082Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:25.082Z"", ""info"": null}], ""prompt"": {""text"": ""<div>\n  <link href=\""/static/text-style.css\"" rel=\""stylesheet\"">\n  <link href=\""/static/big-font.css\"" rel=\""stylesheet\"">\n  <p>\n        Congratulations on completing the practice game!\n        </p>\n  <p>\n        You will now play the main game for 40 rounds. In each round, you will have the\n        \n    <strong>same tools</strong>,\n        but\n        \n    <strong>different starting ingredients</strong>\n  </p>\n  <p>\n        When you are done playing the game, you will be asked to\n        \n    <strong>write a message</strong> that would be helpful to a future participant playing the same game. The message can contain whatever you want, and it should help the person reading it do well at the game.\n        \n  </p>\n  <p>Good luck!</p>\n</div>""}, ""control"": {}}",Response,_Response
{},232,2025-10-21 12:51:27,False,,,Response,5,info,,InfoPage,True,"{""time_taken"": 0.704, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:51:26.371Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:51:26.372Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:51:26.372Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:51:26.377Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:51:26.377Z"", ""info"": null}], ""prompt"": {""text"": ""<div className=\""flex flex-col items-center text-left max-w-xl space-y-2\"">\n      <h1 className=\""text-2xl font-bold\"">Decorations</h1>\n      <p className=\""text-lg w-full\"">\n        In this game, you will combine common objects and modify them to make\n        decorations.\n      </p>\n    </div>""}, ""control"": {}}",Response,_Response
{},233,2025-10-21 12:53:26,False,,,Response,5,game,,ModularPage,True,"{""time_taken"": 2.109, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:53:24.856Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:53:26.009Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:53:26.009Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:53:26.009Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:53:26.009Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 1</h1>""}, ""control"": {}}",Response,_Response
{},234,2025-10-21 12:53:27,False,,,Response,5,game,,ModularPage,True,"{""time_taken"": 0.248, ""platform"": ""Chrome 141.0.0.0 on OS X 10.15.7 64-bit"", ""download_speed_megabits_per_sec"": 1.55, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2025-10-21T19:53:27.299Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2025-10-21T19:53:27.305Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2025-10-21T19:53:27.305Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2025-10-21T19:53:27.309Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2025-10-21T19:53:27.309Z"", ""info"": null}], ""prompt"": {""text"": ""<h1>Round 2</h1>""}, ""control"": {}}",Response,_Response
