run_idx,timestep,action,new_item,score,inventory,domain
4,4,"({'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 13, 'name': 'Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Extra Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,5,"({'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Extra Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Extra Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,6,"({'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 5, 'name': 'Cooked Rice', 'emoji': '🌾♨️'}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}",8,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,7,"({'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['vegetable', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce'], 'tool': False, 'value': 8, 'name': 'Extra Salted Chopped Pineapple Lettuce', 'emoji': '🍍🥬🧂'}, {'name': 'egg', 'emoji': '🥚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['egg']})","{'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,8,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'})","{'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
4,9,"({'salt_level': 2, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})","{'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['grain'], 'all_ingredients': ['raw rice'], 'value': 0, 'name': 'Wet Rice', 'emoji': '🌾💧'}, {'salt_level': 2, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'lettuce', 'egg'], 'tool': False, 'value': 0, 'name': 'Wet Oversalted Pineapple Lettuce and Egg', 'emoji': '🍍🥬🥚'}]",cooking
5,0,"({'name': 'milk', 'emoji': '🥛', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['milk']}, {'name': 'carrot', 'emoji': '🥕', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable'], 'all_ingredients': ['carrot']})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable', 'eggs_dairy'], 'all_ingredients': ['milk', 'carrot'], 'tool': False, 'value': 3, 'name': 'Carrot Milk', 'emoji': '🥕🥛'}",3,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,1,"({'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'cheese', 'emoji': '🧀', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese']})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Salted Cheese', 'emoji': '🧀🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,2,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'raw meat', 'emoji': '🥩', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat']})","{'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Chopped Raw Meat', 'emoji': '🥩🔪'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,3,"({'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True})",,5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,4,"({'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 5, 'name': 'Salted Cheese', 'emoji': '🧀🧂'})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 0, 'name': 'Wet Salted Cheese', 'emoji': '🧀🧂💧'}",3,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,5,"({'name': 'pineapple', 'emoji': '🍍', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple']}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 5, 'name': 'Salted Pineapple', 'emoji': '🍍🧂'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,6,"({'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['pineapple'], 'value': 5, 'name': 'Salted Pineapple', 'emoji': '🍍🧂'}, {'tool': False, 'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy'], 'all_ingredients': ['cheese'], 'value': 0, 'name': 'Wet Salted Cheese', 'emoji': '🧀🧂💧'})","{'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}",3,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,7,"({'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})",,3,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,8,"({'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': False, 'ingredient_types': ['meat'], 'all_ingredients': ['raw meat'], 'value': 0, 'name': 'Chopped Raw Meat', 'emoji': '🥩🔪'}, {'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['vegetable', 'eggs_dairy'], 'all_ingredients': ['milk', 'carrot'], 'tool': False, 'value': 3, 'name': 'Carrot Milk', 'emoji': '🥕🥛'})","{'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
5,9,"({'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True})","{'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}",0,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'salt_level': 1, 'cook_level': 0, 'water_level': 1, 'chop_level': 0, 'edible': True, 'ingredient_types': ['eggs_dairy', 'fruit'], 'all_ingredients': ['pineapple', 'cheese'], 'tool': False, 'value': 0, 'name': 'Wet Salted Pineapple and Cheese', 'emoji': '🍍🧀💧'}, {'salt_level': 1, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': False, 'ingredient_types': ['vegetable', 'meat', 'eggs_dairy'], 'all_ingredients': ['raw meat', 'milk', 'carrot'], 'tool': False, 'value': 0, 'name': 'Salted Raw Meat, Milk, and Carrot', 'emoji': '🥩🥕🥛'}]",cooking
6,0,"({'name': 'ginger', 'emoji': '🫚', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger']}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True})","{'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}",5,"[{'name': 'water', 'emoji': '💧', 'value': 0, 'tool': True}, {'name': 'knife', 'emoji': '🔪', 'value': 0, 'tool': True}, {'name': 'stove', 'emoji': '🔥', 'value': 0, 'tool': True}, {'name': 'salt', 'emoji': '🧂', 'value': 0, 'tool': True}, {'name': 'apple', 'emoji': '🍎', 'value': 0, 'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['apple']}, {'tool': False, 'salt_level': 0, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['aromatic'], 'all_ingredients': ['ginger'], 'value': 5, 'name': 'Cooked Ginger', 'emoji': '🫚🔥'}, {'tool': False, 'salt_level': 0, 'cook_level': 0, 'water_level': 0, 'chop_level': 1, 'edible': True, 'ingredient_types': ['fruit'], 'all_ingredients': ['banana'], 'value': 5, 'name': 'Chopped Banana', 'emoji': '🍌🔪'}, {'salt_level': 2, 'cook_level': 1, 'water_level': 0, 'chop_level': 0, 'edible': True, 'ingredient_types': ['meat', 'fruit'], 'all_ingredients': ['raw meat', 'pineapple'], 'tool': False, 'value': 8, 'name': 'Cooked Oversalted Raw Meat and Pineapple', 'emoji': '🥩🍍🔥'}]",cooking
