vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,module_state_id,is_global,on_deploy_complete,async_on_deploy_required,async_on_deploy_requested,async_on_deploy_complete,async_on_deploy_failed,key,degree,target_n_trials,ready_to_spawn,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
{},252,2025-12-03 02:22:11,False,,,MessagePassingNode,17,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,382.0,191.0,"{""messages"": [""Try to combine ingredients that you would actually cook together.""], ""inventories"": []}","{""messages"": [""Try to combine ingredients that you would actually cook together.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},253,2025-12-03 02:27:23,False,,,MessagePassingNode,53,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,335.0,138.0,"{""messages"": [""Knowing when to use the catalyst and the growth serum is very important. Mix around the options, even if you go negative for score.. maybe adding more will make the score higher""], ""inventories"": []}","{""messages"": [""Knowing when to use the catalyst and the growth serum is very important. Mix around the options, even if you go negative for score.. maybe adding more will make the score higher""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},254,2025-12-03 02:27:45,False,,,MessagePassingNode,22,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,413.0,202.0,"{""messages"": [""Add the frame last.""], ""inventories"": []}","{""messages"": [""Add the frame last.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},255,2025-12-03 02:27:59,False,,,MessagePassingNode,39,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,314.0,152.0,"{""messages"": [""Always frame last as combining something already framed will break the frame.\nDon't do too much - it makes things overcomplicated and those combinations lose points.\n\nDon't cut wood or hard things""], ""inventories"": []}","{""messages"": [""Always frame last as combining something already framed will break the frame.\nDon't do too much - it makes things overcomplicated and those combinations lose points.\n\nDon't cut wood or hard things""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},256,2025-12-03 02:29:05,False,,,MessagePassingNode,56,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,281.0,113.0,"{""messages"": [""Mutant will not do anything. Try combining those animals and use the growth serum instead.""], ""inventories"": []}","{""messages"": [""Mutant will not do anything. Try combining those animals and use the growth serum instead.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},257,2025-12-03 02:32:39,False,,,MessagePassingNode,16,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,344.0,207.0,"{""messages"": [""Cooking something twice doesn't make it better, and most times will make it negative. I tried making a BLT and it was marked as overcomplicated, so try and stick to only 3 ingredients mixed together. Cook the ingredients""], ""inventories"": []}","{""messages"": [""Cooking something twice doesn't make it better, and most times will make it negative. I tried making a BLT and it was marked as overcomplicated, so try and stick to only 3 ingredients mixed together. Cook the ingredients""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},258,2025-12-03 02:33:13,False,,,MessagePassingNode,73,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,277.0,114.0,"{""messages"": [""Vial plus magical, then filter plus mundane.\nCombine those two products for 100""], ""inventories"": []}","{""messages"": [""Vial plus magical, then filter plus mundane.\nCombine those two products for 100""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},259,2025-12-03 02:33:39,False,,,MessagePassingNode,59,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,356.0,226.0,"{""messages"": [""Don't add more than 2 animals together.""], ""inventories"": []}","{""messages"": [""Don't add more than 2 animals together.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},260,2025-12-03 02:33:53,False,,,MessagePassingNode,15,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,295.0,139.0,"{""messages"": [""stove beef with soaked veggie\nbeef corn potato stove\nbeet egg bread sandwich oven all""], ""inventories"": []}","{""messages"": [""stove beef with soaked veggie\nbeef corn potato stove\nbeet egg bread sandwich oven all""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},261,2025-12-03 02:34:05,False,,,MessagePassingNode,9,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,395.0,193.0,"{""messages"": [""Cook what you would eat. Just mix 2 or 3 ingredients.""], ""inventories"": []}","{""messages"": [""Cook what you would eat. Just mix 2 or 3 ingredients.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},262,2025-12-03 02:35:01,False,,,MessagePassingNode,20,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,341.0,246.0,"{""messages"": [""just cook things you normally would in real life\nDon't cook soaked things. In fact, using water seems to be counterproductive.""], ""inventories"": []}","{""messages"": [""just cook things you normally would in real life\nDon't cook soaked things. In fact, using water seems to be counterproductive.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},263,2025-12-03 02:37:17,False,,,MessagePassingNode,76,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,380.0,229.0,"{""messages"": [""Choose 1 ingredient and then vial or filter, before choosing another ingredient.""], ""inventories"": []}","{""messages"": [""Choose 1 ingredient and then vial or filter, before choosing another ingredient.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},264,2025-12-03 02:38:43,False,,,MessagePassingNode,37,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,416.0,170.0,"{""messages"": [""You can only place ONE item in frame or it ruins the frame and you get a negative score.  So, place ribbons, sunflower, leaf or mushroom on top of frame by themselves.""], ""inventories"": []}","{""messages"": [""You can only place ONE item in frame or it ruins the frame and you get a negative score.  So, place ribbons, sunflower, leaf or mushroom on top of frame by themselves.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},265,2025-12-03 02:38:43,False,,,MessagePassingNode,23,,chain_trial,chain_trial,,,True,False,False,False,False,,2,1,True,307.0,101.0,"{""messages"": [""Careful combining ingredients with frame. Use scissors with items that make sense. Cut flowers and ribbon before combining them.""], ""inventories"": []}","{""messages"": [""Careful combining ingredients with frame. Use scissors with items that make sense. Cut flowers and ribbon before combining them.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},266,2025-12-03 02:38:53,False,,,MessagePassingNode,69,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,False,334.0,189.0,"{""messages"": [""The objects always have the same reaction with either item use the vial on items and then combine the potions that work""], ""inventories"": []}","{""messages"": [""The objects always have the same reaction with either item use the vial on items and then combine the potions that work""], ""inventories"": []}",,default,potions,True,0,MessagePassingNode,Node
{},267,2025-12-03 02:40:57,False,,,MessagePassingNode,33,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,414.0,234.0,"{""messages"": [""Knowing which soft or hard decorations to combine is important . The items that go together make sense in this one.""], ""inventories"": []}","{""messages"": [""Knowing which soft or hard decorations to combine is important . The items that go together make sense in this one.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},268,2025-12-03 02:42:43,False,,,MessagePassingNode,30,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,385.0,242.0,"{""messages"": [""Cutting something twice can make it finely cut if cutting it once is negative. Combine two finely cut or regularly cut items and then frame them. Try to aim for 25 points per each item\nAny two 25 point items together framed""], ""inventories"": []}","{""messages"": [""Cutting something twice can make it finely cut if cutting it once is negative. Combine two finely cut or regularly cut items and then frame them. Try to aim for 25 points per each item\nAny two 25 point items together framed""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},269,2025-12-03 02:44:47,False,,,MessagePassingNode,27,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,377.0,222.0,"{""messages"": [""Cut the items before you combine and then frame it""], ""inventories"": []}","{""messages"": [""Cut the items before you combine and then frame it""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},270,2025-12-03 02:45:01,False,,,MessagePassingNode,64,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,383.0,230.0,"{""messages"": ["", I got 100points for my mandrake-amber-vial. Don't use tools on your kraken ink and don't get too complicated.""], ""inventories"": []}","{""messages"": ["", I got 100points for my mandrake-amber-vial. Don't use tools on your kraken ink and don't get too complicated.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},271,2025-12-03 02:48:17,False,,,MessagePassingNode,61,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,379.0,243.0,"{""messages"": [""everything works well together and makes logical sense. Just trust your intuition, it will all work out.\nfilter first, then combine, don't use vial""], ""inventories"": []}","{""messages"": [""everything works well together and makes logical sense. Just trust your intuition, it will all work out.\nfilter first, then combine, don't use vial""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},272,2025-12-03 02:49:13,False,,,MessagePassingNode,1,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,374.0,174.0,"{""messages"": [""Use stove not water. Use combo of veggie, protein, and grain. Don't use more than 3 ingredients""], ""inventories"": []}","{""messages"": [""Use stove not water. Use combo of veggie, protein, and grain. Don't use more than 3 ingredients""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},273,2025-12-03 02:51:33,False,,,MessagePassingNode,43,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,417.0,244.0,"{""messages"": [""Don't overmix!! Play with a few things and keep moving. Also, don't do more than 3 animals together. Growth Serum is more successful.""], ""inventories"": []}","{""messages"": [""Don't overmix!! Play with a few things and keep moving. Also, don't do more than 3 animals together. Growth Serum is more successful.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},274,2025-12-03 02:52:05,False,,,MessagePassingNode,44,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,399.0,215.0,"{""messages"": [""You can combine up to three. You can use the growth serum multiple times on the same animal but it may turn negative.""], ""inventories"": []}","{""messages"": [""You can combine up to three. You can use the growth serum multiple times on the same animal but it may turn negative.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},275,2025-12-03 02:53:09,False,,,MessagePassingNode,46,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,420.0,232.0,"{""messages"": [""It is best to use growth serum before mutating\nzebra shark growth serum""], ""inventories"": []}","{""messages"": [""It is best to use growth serum before mutating\nzebra shark growth serum""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},276,2025-12-03 02:53:51,False,,,MessagePassingNode,70,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,353.0,201.0,"{""messages"": [""don't over-combine\ndon't combine similar elements (flowers and flowers) together""], ""inventories"": []}","{""messages"": [""don't over-combine\ndon't combine similar elements (flowers and flowers) together""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},277,2025-12-03 02:56:21,False,,,MessagePassingNode,73,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,354.0,258.0,"{""messages"": [""Solid ingredients fail being filtered. Vial + solid item. Liquid or gas item+ filter. Combine both = 100\n\nCombine one magical with one mundane for best results""], ""inventories"": []}","{""messages"": [""Solid ingredients fail being filtered. Vial + solid item. Liquid or gas item+ filter. Combine both = 100\n\nCombine one magical with one mundane for best results""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},278,2025-12-03 02:59:37,False,,,MessagePassingNode,41,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,404.0,197.0,"{""messages"": [""don't over combine. \njust two animals are okay and they should animals that lives on land and air.""], ""inventories"": []}","{""messages"": [""don't over combine. \njust two animals are okay and they should animals that lives on land and air.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},279,2025-12-03 03:03:43,False,,,MessagePassingNode,12,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,False,346.0,165.0,"{""messages"": [""3 ingredients max, one of each: protein, vegetable, and grain. I combined vegetable with protein, then used stove then combined with grain. Water lowers score. Was only able to get max of 80""], ""inventories"": []}","{""messages"": [""3 ingredients max, one of each: protein, vegetable, and grain. I combined vegetable with protein, then used stove then combined with grain. Water lowers score. Was only able to get max of 80""], ""inventories"": []}",,default,cooking,True,0,MessagePassingNode,Node
{},280,2025-12-03 03:05:35,False,,,MessagePassingNode,2,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,409.0,187.0,"{""messages"": [""cook things that would go together in real life, one at a time then combine. The stove is more successful.""], ""inventories"": []}","{""messages"": [""cook things that would go together in real life, one at a time then combine. The stove is more successful.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},281,2025-12-03 03:11:55,False,,,MessagePassingNode,56,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,384.0,256.0,"{""messages"": [""Mutant will not do anything. Try combining those animals and use the growth serum instead.  Do 3 instead of 4 animals.""], ""inventories"": []}","{""messages"": [""Mutant will not do anything. Try combining those animals and use the growth serum instead.  Do 3 instead of 4 animals.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},282,2025-12-03 03:20:13,False,,,MessagePassingNode,21,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,355.0,177.0,"{""messages"": [""Group cut-able objects together and add scissors. Then group non cut-able objects together with frame.\n\nDo not combine more than 2 objects before cutting or framing. If I had 3 cuttable items, I used one with a non cuttable item.\nI put the hardest objects together or softest""], ""inventories"": []}","{""messages"": [""Group cut-able objects together and add scissors. Then group non cut-able objects together with frame.\n\nDo not combine more than 2 objects before cutting or framing. If I had 3 cuttable items, I used one with a non cuttable item.\nI put the hardest objects together or softest""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},283,2025-12-03 03:26:39,False,,,MessagePassingNode,10,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,358.0,227.0,"{""messages"": [""This round was fun. Just make good dishes. As you would in real life from the pantry. / here's a recipe I thought was tasty: if you combine two vegs (in name not necc. tag?) cook them and combine with a cooked meat, that resulting medley is pretty fat score-wise, give it a wallop.  Water didn't help""], ""inventories"": []}","{""messages"": [""This round was fun. Just make good dishes. As you would in real life from the pantry. / here's a recipe I thought was tasty: if you combine two vegs (in name not necc. tag?) cook them and combine with a cooked meat, that resulting medley is pretty fat score-wise, give it a wallop.  Water didn't help""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},284,2025-12-03 03:33:31,False,,,MessagePassingNode,60,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,392.0,225.0,"{""messages"": [""Try different combinations and don't use the multiplier too often.""], ""inventories"": []}","{""messages"": [""Try different combinations and don't use the multiplier too often.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},285,2025-12-03 03:33:39,False,,,MessagePassingNode,74,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,390.0,196.0,"{""messages"": [""Vial for extract, filter for filter. Combine the best outcome extract with the best outcome filter for most of the highest-scoring results. There are some exceptions, such as one where 2 extracts can be combined.\n\nIt seemed like a lot worked here.  It will look bad, like -60, then add vial and it goes to 100""], ""inventories"": []}","{""messages"": [""Vial for extract, filter for filter. Combine the best outcome extract with the best outcome filter for most of the highest-scoring results. There are some exceptions, such as one where 2 extracts can be combined.\n\nIt seemed like a lot worked here.  It will look bad, like -60, then add vial and it goes to 100""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},286,2025-12-03 03:43:19,False,,,MessagePassingNode,34,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,400.0,216.0,"{""messages"": [""Make sure to combine multiple of the same instrument to get a higher score""], ""inventories"": []}","{""messages"": [""Make sure to combine multiple of the same instrument to get a higher score""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},287,2025-12-03 03:45:11,False,,,MessagePassingNode,6,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,410.0,173.0,"{""messages"": [""Some real world application. cook raw foods. Cook veggies. i stpped at mixing 3 items. don't mix all foods.  start with stove then raw foods then veggies  leave off water and one thing.""], ""inventories"": []}","{""messages"": [""Some real world application. cook raw foods. Cook veggies. i stpped at mixing 3 items. don't mix all foods.  start with stove then raw foods then veggies  leave off water and one thing.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},288,2025-12-03 03:46:59,False,,,MessagePassingNode,25,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,422.0,194.0,"{""messages"": [""Cut soft objects with scissors and combine them before framing, try not to overcomplicate things though.""], ""inventories"": []}","{""messages"": [""Cut soft objects with scissors and combine them before framing, try not to overcomplicate things though.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},289,2025-12-03 03:47:59,False,,,MessagePassingNode,65,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,False,338.0,224.0,"{""messages"": [""It was much harder to figure out the right combinations. I was only able to get 30 on some combinations. Don't overthink it too much.\n\nCombining vial together, tend to be more reliable for generating points.""], ""inventories"": []}","{""messages"": [""It was much harder to figure out the right combinations. I was only able to get 30 on some combinations. Don't overthink it too much.\n\nCombining vial together, tend to be more reliable for generating points.""], ""inventories"": []}",,default,potions,True,0,MessagePassingNode,Node
{},290,2025-12-03 03:50:49,False,,,MessagePassingNode,78,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,366.0,209.0,"{""messages"": [""Combine only 2 ingredients that have both been successfully filtered or vialed (but not both)""], ""inventories"": []}","{""messages"": [""Combine only 2 ingredients that have both been successfully filtered or vialed (but not both)""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},291,2025-12-03 03:53:33,False,,,MessagePassingNode,32,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,403.0,214.0,"{""messages"": [""Scissors was more reliable. Combining scissors with ingredients produced more consistent positive points.\n\nScissors seemed to do better on softer objects. Using them on harder objects just seemed to result in negatives. Framing seemed very mixed in terms of results and often resulted in huge losses except when score was already high (60+).""], ""inventories"": []}","{""messages"": [""Scissors was more reliable. Combining scissors with ingredients produced more consistent positive points.\n\nScissors seemed to do better on softer objects. Using them on harder objects just seemed to result in negatives. Framing seemed very mixed in terms of results and often resulted in huge losses except when score was already high (60+).""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},292,2025-12-03 03:54:37,False,,,MessagePassingNode,4,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,362.0,223.0,"{""messages"": [""Cook proteins and put everything else in water. Combine at maximum three items to get the best dish.""], ""inventories"": []}","{""messages"": [""Cook proteins and put everything else in water. Combine at maximum three items to get the best dish.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},293,2025-12-03 03:56:13,True,response_timeout->CraftingGameChainTrial290,2025-12-03 04:16:51,MessagePassingNode,48,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,False,,219.0,"{""messages"": [""A land + air + water animal and 2 growth always seemed to give me 40+. Struggled to get over 50. Mutation potion seemed to always leave me in the negative.\nserum +giraffe=15\n\nserum+squid=10\n\nserum+butterfly=5\n\nserum+octopus=10\n\ngiraffe+squid=30\n\nbutterfly+octopus=20\n\nserum+trout= 5\n\nserum+trout+mutation=10\n\nserum+bird=5\n\nserum+panda=15\n\nserum+crab+10\n\n*2 serum +crab=15, dont add anymore serum -\n\nserum+lion=15\n\nserum+snake=0, 2* serum= 10\n\nserum+elephant=15\n\nserum+zebra=10\n\nserum+bee=5""], ""inventories"": []}","{""messages"": [""A land + air + water animal and 2 growth always seemed to give me 40+. Struggled to get over 50. Mutation potion seemed to always leave me in the negative.\nserum +giraffe=15\n\nserum+squid=10\n\nserum+butterfly=5\n\nserum+octopus=10\n\ngiraffe+squid=30\n\nbutterfly+octopus=20\n\nserum+trout= 5\n\nserum+trout+mutation=10\n\nserum+bird=5\n\nserum+panda=15\n\nserum+crab+10\n\n*2 serum +crab=15, dont add anymore serum -\n\nserum+lion=15\n\nserum+snake=0, 2* serum= 10\n\nserum+elephant=15\n\nserum+zebra=10\n\nserum+bee=5""], ""inventories"": []}",,default,animals,True,0,MessagePassingNode,Node
{},294,2025-12-03 03:58:51,False,,,MessagePassingNode,79,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,381.0,218.0,"{""messages"": [""Filter liquids and gasses, Vial solids for extracts. Only combine 1 type of item at a time dont mix 2 different types at once.""], ""inventories"": []}","{""messages"": [""Filter liquids and gasses, Vial solids for extracts. Only combine 1 type of item at a time dont mix 2 different types at once.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},295,2025-12-03 03:59:25,False,,,MessagePassingNode,15,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,387.0,260.0,"{""messages"": [""Combining stove with ingredients was more reliable for earning 20 points.""], ""inventories"": []}","{""messages"": [""Combining stove with ingredients was more reliable for earning 20 points.""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},296,2025-12-03 04:00:51,False,,,MessagePassingNode,58,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,419.0,198.0,"{""messages"": [""I didn't good on this one.3 animals the toogle the 2 processes. I didn't do well.""], ""inventories"": []}","{""messages"": [""I didn't good on this one.3 animals the toogle the 2 processes. I didn't do well.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},297,2025-12-03 04:05:19,False,,,MessagePassingNode,80,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,360.0,251.0,"{""messages"": [""Use filters for liquids and gases. Use vial for anything that is solid. Combine the liquids or gases togther. Combine solids together.""], ""inventories"": []}","{""messages"": [""Use filters for liquids and gases. Use vial for anything that is solid. Combine the liquids or gases togther. Combine solids together.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},298,2025-12-03 04:06:29,False,,,MessagePassingNode,35,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,418.0,176.0,"{""messages"": [""simply cut and frame items. do not include everything. be realistic""], ""inventories"": []}","{""messages"": [""simply cut and frame items. do not include everything. be realistic""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},299,2025-12-03 04:06:51,False,,,MessagePassingNode,42,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,388.0,247.0,"{""messages"": [""Growth serum combined with ingredients tend to produce more positive points--\nCombine like creatures together (small, medium, large)\nUse the growth serum, but only once or twice.   Too often and you overdo it.  Mutation catalyst seems to immediately cause negatives.""], ""inventories"": []}","{""messages"": [""Growth serum combined with ingredients tend to produce more positive points--\nCombine like creatures together (small, medium, large)\nUse the growth serum, but only once or twice.   Too often and you overdo it.  Mutation catalyst seems to immediately cause negatives.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},300,2025-12-03 04:07:21,False,,,MessagePassingNode,8,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,386.0,217.0,"{""messages"": [""Make foods that make sense and dont overthink your choices, cook meats and vegetables, soak rice first and then cook""], ""inventories"": []}","{""messages"": [""Make foods that make sense and dont overthink your choices, cook meats and vegetables, soak rice first and then cook""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},301,2025-12-03 04:07:29,False,,,MessagePassingNode,55,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,412.0,212.0,"{""messages"": [""You can individually get each creature high by doing mutant>growth>mutant>growth. After doing that you can combine up to 3 of them.""], ""inventories"": []}","{""messages"": [""You can individually get each creature high by doing mutant>growth>mutant>growth. After doing that you can combine up to 3 of them.""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},302,2025-12-03 04:11:19,False,,,MessagePassingNode,14,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,False,373.0,245.0,"{""messages"": [""You should not add stove and water together. And also raw food are best for the stove. Items may be 0, but when combined they could equal a higher score.""], ""inventories"": []}","{""messages"": [""You should not add stove and water together. And also raw food are best for the stove. Items may be 0, but when combined they could equal a higher score.""], ""inventories"": []}",,default,cooking,True,0,MessagePassingNode,Node
{},303,2025-12-03 04:14:19,False,,,MessagePassingNode,50,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,357.0,203.0,"{""messages"": [""Combine the same landtypes and grow them then add 1 different land type animal, I wasnt able to get mutation to work. My highest was 30 pts""], ""inventories"": []}","{""messages"": [""Combine the same landtypes and grow them then add 1 different land type animal, I wasnt able to get mutation to work. My highest was 30 pts""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},304,2025-12-03 04:14:35,False,,,MessagePassingNode,77,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,347.0,179.0,"{""messages"": [""The best combo is 2 liquid and then put the filter on top of them.""], ""inventories"": []}","{""messages"": [""The best combo is 2 liquid and then put the filter on top of them.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},305,2025-12-03 04:16:53,False,,,MessagePassingNode,68,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,368.0,181.0,"{""messages"": [""most liquids can be filtered, and solids can be extracted with vial. Do that first.. Similar themes go well together. (unicorn +rose or basilisk + batwing)""], ""inventories"": []}","{""messages"": [""most liquids can be filtered, and solids can be extracted with vial. Do that first.. Similar themes go well together. (unicorn +rose or basilisk + batwing)""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
{},306,2025-12-03 04:20:49,False,,,MessagePassingNode,19,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,348.0,200.0,"{""messages"": [""Don't cook twice, 3 combinations at most for the highest score""], ""inventories"": []}","{""messages"": [""Don't cook twice, 3 combinations at most for the highest score""], ""inventories"": []}",,default,cooking,True,1,MessagePassingNode,Node
{},307,2025-12-03 04:21:11,False,,,MessagePassingNode,23,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,411.0,265.0,"{""messages"": [""Careful combining ingredients with frame. Use scissors with items that make sense. Cut flowers and ribbon before combining them.""], ""inventories"": []}","{""messages"": [""Careful combining ingredients with frame. Use scissors with items that make sense. Cut flowers and ribbon before combining them.""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},308,2025-12-03 04:24:57,False,,,MessagePassingNode,29,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,345.0,238.0,"{""messages"": [""Combine what would look nice as a picture on the wall. Do not use thread, it lowers your points. Just combine two ingredients you think would look nice together""], ""inventories"": []}","{""messages"": [""Combine what would look nice as a picture on the wall. Do not use thread, it lowers your points. Just combine two ingredients you think would look nice together""], ""inventories"": []}",,default,decorations,True,1,MessagePassingNode,Node
{},309,2025-12-03 04:25:13,False,,,MessagePassingNode,57,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,370.0,190.0,"{""messages"": [""It is more favorable in the long run to combine two animals that are from the same environment and not use the mutation. COMBINE""], ""inventories"": []}","{""messages"": [""It is more favorable in the long run to combine two animals that are from the same environment and not use the mutation. COMBINE""], ""inventories"": []}",,default,animals,True,1,MessagePassingNode,Node
{},310,2025-12-03 04:47:33,False,,,MessagePassingNode,71,,chain_trial,chain_trial,,,True,False,False,False,False,,3,1,True,407.0,237.0,"{""messages"": [""I do not really have much advice. I didn't get many points. My best round was 60 points and that was when I just mixed things together excessively.\n\nIt was hard to find any combinations that produced good results. My best advice is to mix one tool with one ingredient, but don't mix two ingredients as this always resulted in negative points. The most I could get was 30 points which was by making an ingredient into a vial or filtering it.""], ""inventories"": []}","{""messages"": [""I do not really have much advice. I didn't get many points. My best round was 60 points and that was when I just mixed things together excessively.\n\nIt was hard to find any combinations that produced good results. My best advice is to mix one tool with one ingredient, but don't mix two ingredients as this always resulted in negative points. The most I could get was 30 points which was by making an ingredient into a vial or filtering it.""], ""inventories"": []}",,default,potions,True,1,MessagePassingNode,Node
